artist_name,track_name,track_id,popularity,year,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
Koe Wetzel,Lubbock,1YKTp5PVGuOSivCw5x3IQM,37,2020,country,0.562,0.948,6,-3.89,1,0.0359,0.0323,0.0,0.369,0.94,106.021,179704,4
Vigiland,Never Going Home,3JMjmQ4xsvEr7cP1mDS8sq,44,2018,electronic,0.745,0.879,9,-4.134,1,0.0436,0.0203,0.0,0.33,0.917,128.082,218670,4
The Guy Who Sings Your Name Over and Over,The Hannah Song,7zPsRfmo3ZWecDeuY2GwTj,4,2012,comedy,0.695,0.415,0,-11.147,1,0.0398,0.403,0.0,0.157,0.799,91.272,76107,4
tricot,artsick,7Jzw6ZqrFefr5KlrQzgGJr,39,2013,rock,0.33,0.794,7,-3.712,1,0.0492,0.0424,0.0175,0.275,0.52,158.918,302440,3
Modern Talking,Brother Louie Mix '98 (feat. Eric Singleton) - Extended Version,0MK6macOyLPjoCaRA4wfjM,36,2008,german,0.76,0.94,2,-3.709,0,0.0427,0.000508,0.152,0.213,0.966,118.119,252013,4
Brasas do Forró,Louco por Maria - Ao Vivo,5Ygz2BpuAmJkhq06pBJ8v0,0,2007,forro,0.741,0.897,5,-4.878,0,0.0526,0.68,0.0,0.441,0.892,94.933,201733,4
As I Lay Dying,My Own Grave,0CcqWuAEJC93K8cBMbAjgI,59,2019,metal,0.477,0.994,5,-4.953,0,0.241,0.000115,0.0129,0.0534,0.0397,125.058,253318,4
Fabregas le Métis Noir,Négligence,6SSq6xY0jomS4tWozQUPkL,22,2023,gospel,0.683,0.7,6,-7.587,0,0.297,0.562,0.0,0.116,0.929,133.95,391586,4
John P. Kee,Life and Favor,26d3VvuxgQBmjG0RZnd155,38,2012,gospel,0.545,0.722,1,-4.81,1,0.0642,0.523,0.0,0.304,0.351,99.913,382253,4
Jebediah,Happier Sad,2wx1op8t7OokZ4vGgNDbRn,12,2000,emo,0.571,0.691,4,-4.813,1,0.0307,0.00184,0.0,0.127,0.362,121.967,410760,4
George Strait,Home Improvement,2tzFBOhCbzXVO4qM7tezK4,16,2000,country,0.515,0.901,8,-5.16,1,0.0363,0.394,0.000109,0.251,0.937,176.071,165173,4
DJ Food,intermission: a new language,6OuVxTDpaZM0rFXP6yMbu3,31,2012,electro,0.456,0.214,6,-18.551,1,0.241,0.983,0.607,0.125,0.402,154.947,59173,4
djmelk,Forrózin Bafora Meu Lança,2wDilwO4NFOHiyjf868WAa,1,2023,forro,0.713,0.928,11,-7.545,0,0.0371,0.161,0.227,0.0921,0.95,140.936,91913,4
Monk & Canatella,Research,6ZeiezpmYce0YNcAq19KAV,1,2000,trip-hop,0.726,0.672,9,-8.356,0,0.0338,0.021,0.318,0.299,0.513,97.618,231027,4
Mudcrutch,Orphan of the Storm,5j0FiP2FTLm9Bc4bxucgXk,27,2008,alt-rock,0.557,0.495,7,-10.086,1,0.0271,0.0199,2.29e-06,0.199,0.415,124.043,246627,4
Relaxing Sleep Sound,Inside the Greenhouse,0RaQoAG70Sql9G9bbcfbjG,0,2004,sleep,0.255,0.954,2,-23.565,1,0.0547,0.981,0.811,0.531,0.0219,88.089,90225,3
Coque Malla,Despierto,2sO0ykD7IaQd1kOH6vCX8Q,7,2011,spanish,0.486,0.208,5,-10.277,1,0.0262,0.812,2.64e-05,0.124,0.189,78.906,242184,4
Gerald Levert,Just Us,21RTsmDi2uv57GCzyAUkuW,12,2001,funk,0.911,0.421,2,-6.61,0,0.0439,0.0367,0.0,0.132,0.497,135.863,299667,4
Aaron Copland,Rodeo: IV. Saturday Night Waltz,6eVd4nTRQD6UU5ovELLa7T,12,2013,classical,0.141,0.043,3,-25.979,1,0.0453,0.953,0.877,0.121,0.0752,92.761,300920,3
The Olivia Tremor Control,A Sunshine Fix,5vjnpXDNKUtvtAjF4AAyUK,20,2000,indie-pop,0.669,0.492,4,-7.663,0,0.0359,0.00114,0.806,0.0915,0.859,100.267,168440,4
Nick Mulvey,In the Anthropocene,18venMCMj8gxCxJ3KDUGQi,33,2019,singer-songwriter,0.672,0.497,1,-13.339,1,0.036,0.722,0.00114,0.332,0.415,107.997,401838,4
Kâzım Koyuncu,Ben Seni Sevduğumi - Remix,7yapkX62PwzGJRZBZfZg5k,28,2004,k-pop,0.546,0.31,1,-7.275,0,0.0285,0.773,0.0,0.33,0.295,80.017,190520,5
Azam Ali,El Rey De Francia,1q2FC5iZ8VqnTxN3ER7cKH,27,2002,folk,0.562,0.352,4,-12.961,0,0.0411,0.904,0.0,0.0952,0.348,107.929,271400,4
Francisco Canaro,Boyero,2EWcRmctivr0FnU8fjhYlV,0,2022,tango,0.516,0.376,3,-3.831,0,0.0358,0.989,0.00939,0.167,0.381,85.052,158151,4
Marlango,Madness,4tXCYvv40CaQBk7z6EN4kX,11,2004,spanish,0.681,0.443,9,-9.967,0,0.0291,0.662,0.105,0.273,0.267,130.05,181227,4
DJ Clue,Jay-Z Freestyle,2mRrlYh5KpJOESc5Rt6uLr,41,2001,hardcore,0.847,0.676,8,-7.679,1,0.304,0.274,0.0,0.175,0.852,93.782,162560,4
Zeni N,Can We (Get Back) ?,3dBk1sXpgZgaqF69gibHUc,43,2021,groove,0.75,0.724,1,-6.831,1,0.0471,0.246,1.32e-05,0.123,0.439,119.982,187016,4
The Unlikely Candidates,Sunshine,0GB7UvUiaRWP6201a9tIjp,37,2022,alt-rock,0.636,0.6,6,-9.921,0,0.031,0.0538,5.68e-06,0.358,0.751,92.014,187499,4
The Black Keys,Tighten Up - Electro-Vox Sessions,3dWBrkvcSR15H75DG5Qkmx,17,2021,punk-rock,0.311,0.857,1,-5.196,0,0.0614,0.0052,7.08e-06,0.111,0.555,108.848,212285,4
Ministry,We Shall Resist,6GaHjFIgUfmU85qy7Eqr1B,21,2021,industrial,0.616,0.579,2,-12.387,1,0.044,0.00137,0.79,0.906,0.154,120.025,270019,4
Sibot,Row Row - George Daniel Remix,7s5L4hkO8b8IL8g4q1P99L,24,2013,electronic,0.898,0.632,10,-7.35,0,0.0527,0.00522,0.341,0.0547,0.393,130.017,247843,4
Niereich,Force A - Spark Taberner Remix,0lBNuUKxw51KZhoxx4WadD,0,2012,minimal-techno,0.909,0.621,4,-11.015,0,0.135,0.199,0.91,0.106,0.0476,126.99,370555,4
Udit Narayan,Tip Tip Barsa Paani - Hip Hop Remix,6O2UGqSFl9KWMbBrHho8os,57,2019,pop-film,0.708,0.897,5,-4.083,1,0.102,0.0683,0.394,0.137,0.936,103.163,253520,4
Seamus Kennedy,The Moonshiner,4XjGDQLNAaMnTwGJ6pRUC5,21,2005,folk,0.424,0.421,5,-14.802,1,0.12,0.805,2.79e-05,0.803,0.898,168.798,335587,3
Ultimate Painting,Can't You See?,70M2gHcV6K9wSNCFlA7NSV,27,2014,garage,0.671,0.4,5,-9.741,1,0.0328,0.671,0.615,0.11,0.533,163.924,135285,4
Kailash Kher,Melkote Hudugi,07FG1TRy0rqrPClxje4hL4,15,2012,indian,0.733,0.816,1,-7.441,1,0.403,0.327,0.0,0.259,0.759,156.685,286047,4
Blackmore's Night,Fires at Midnight,0CDAchVcPzFN2tc9hPntbg,23,2001,folk,0.296,0.682,11,-6.271,0,0.0389,0.0442,0.000378,0.128,0.197,116.83,456027,4
Jim Brickman,Bittersweet,195ncmky2QhE6dSphaWnEZ,8,2009,new-age,0.332,0.0626,7,-22.168,1,0.036,0.938,0.874,0.163,0.0864,108.561,220587,3
Afroman,After the Party's Over,0ergwWpMlxpcZYfjDkXIUT,10,2020,comedy,0.835,0.555,11,-10.572,0,0.264,0.00567,0.000236,0.107,0.873,159.976,330475,4
Manuel de Falla,7 canciones populares españolas: VI. Canción,7F4LZFe1kAUEClacsL5KyA,45,2011,classical,0.242,0.00348,0,-32.938,0,0.0595,0.994,0.897,0.0736,0.0619,70.0,139707,3
Dünedain,Sólo un Momento,2RJslov1xwOYQtBsYS94OK,18,2011,spanish,0.469,0.696,10,-5.171,0,0.035,0.000184,0.0,0.28,0.403,129.992,266093,4
Gerald Levert,Wanna Get up with You,4m62rdK9VFXL29G2weMCpR,9,2007,funk,0.829,0.794,8,-4.438,0,0.0506,0.0298,0.0,0.0425,0.925,103.495,209840,4
DJ Quest,Wormhole - Original Mix,1X4JzOvZWa5IwK8C0y6mJU,15,2004,breakbeat,0.638,0.892,4,-4.631,0,0.0616,0.00115,0.807,0.328,0.118,138.002,434913,4
2Pac,Thug N U Thug N Me - Album Version (Edited),2OFPqmROyXj9QxLKpMneWF,22,2001,funk,0.889,0.834,9,-4.844,0,0.165,0.152,0.0,0.0661,0.852,105.278,271133,4
Watchmaker,Mournful Visage,372svLp5aZHY0YirqhwSZ0,0,2001,grindcore,0.202,0.963,7,-4.232,0,0.075,2.8e-05,0.729,0.155,0.0394,78.238,94493,4
Cripple Bastards,Le Regole,1QbTJElomUpSkKg3EeiEZ9,4,2010,grindcore,0.301,0.976,2,-2.267,1,0.167,1.22e-05,9.59e-06,0.127,0.436,101.588,86653,4
Oneohtrix Point Never,Warning,0LTML3ndYDq1XOreee9OAG,15,2018,club,0.534,0.604,7,-9.99,1,0.0559,0.377,0.25,0.619,0.407,160.186,158358,4
Ycee,Omo Alhaji,3nirNj3PLu3qJm2kkRrH9W,34,2018,dancehall,0.945,0.487,0,-5.182,0,0.0594,0.0271,0.000251,0.161,0.803,106.984,219813,4
Moreland & Arbuckle,Road Blind,5HlcKvIdrR7ckg9pQYbwIs,16,2013,blues,0.157,0.98,2,-3.397,1,0.305,0.00127,0.0011,0.36,0.343,200.685,142253,4
Prince,3121,6SgchVrNlA3k5HXQ8IkRFv,24,2006,funk,0.809,0.761,10,-3.616,0,0.192,0.0604,2.28e-05,0.129,0.605,91.761,271040,4
Brad Jones,Leaving Candle,4BO6CBfA3hiPITwQgWcuXx,0,2012,power-pop,0.466,0.427,7,-4.963,1,0.0283,0.483,0.867,0.224,0.531,129.974,102870,4
Prellude,Interlúdio,7AhV6tWtTNpL57YIlKXzbh,0,2010,heavy-metal,0.507,0.837,4,-8.654,0,0.0305,0.0069,0.91,0.141,0.709,139.835,158380,4
Yanki Din,LIKEY,5w0uTxr9OQRQdIm5DC14m4,16,2019,cantopop,0.738,0.677,1,-5.666,1,0.177,0.505,0.0,0.108,0.951,172.996,177225,4
Accept,Shadow Soldiers,6PDF65uUzk3C5bJ7yqPKu6,34,2012,german,0.497,0.874,1,-4.811,0,0.0326,0.00516,0.197,0.0555,0.465,105.983,347453,4
BigWalkDog,9/5 Flow 1,0EGzdtRswdDrMGuPzKNo2s,49,2020,hip-hop,0.576,0.646,1,-6.203,1,0.389,0.317,8.63e-05,0.14,0.386,87.86,148529,5
Liv Kristine,Vervain,3U4pHnWCGdmlnxewZY519J,20,2014,goth,0.472,0.912,11,-3.635,0,0.0717,0.0314,0.0101,0.136,0.365,130.009,300027,4
Jade Kwan,挪亞方舟,2IZnydZ7NpTlyG8UHpdO1t,6,2009,cantopop,0.26,0.496,2,-5.757,1,0.0323,0.627,0.0,0.107,0.381,189.815,228400,4
Vampirska,Revenant,66EKlvMdlzFiX9wJilPVpc,20,2020,black-metal,0.234,0.286,4,-16.386,0,0.0469,0.831,0.902,0.12,0.0328,64.752,214154,3
Ryan Crosson,Bambi Hands,4dYMx1FIs29hGNIg2lMma6,0,2016,detroit-techno,0.805,0.748,11,-9.75,0,0.0763,0.0288,0.874,0.0559,0.554,125.019,415457,4
Владимир Бунчиков,Мальчишка (Мальчишку взяли под Иркутском),2mAOMXMdemRhAjhFxLluqg,0,2014,romance,0.334,0.446,8,-10.481,0,0.0397,0.967,1.49e-06,0.336,0.503,98.726,181161,4
Sound 5,"Hacienda Must Be Rebuilt, The",307O5gOvODWiNLKIhvSGNB,0,2001,progressive-house,0.397,0.944,6,-11.827,1,0.0595,0.00975,0.513,0.182,0.269,129.323,305053,4
Zhenya Shevchenko,"Everything That Was Sweet to My Heart (Vse, chto bylo serdtsu milo)",3VS3Jt7leAg3egX950Z7al,0,2011,romance,0.483,0.534,2,-14.653,0,0.249,0.739,0.0,0.685,0.557,120.07,183813,4
Tamar Braxton,Sleigh Ride,0TTEm8HHxndsd6Jqtn1DDk,23,2013,soul,0.715,0.65,2,-5.615,1,0.163,0.196,0.0,0.319,0.51,89.949,117520,4
Paramore,Turn It Off,0q99swv2f9L5m8JHkF3sDC,52,2009,emo,0.573,0.902,0,-3.209,1,0.0299,8.08e-05,0.000102,0.304,0.304,111.944,259720,4
Javelin,Lindsay Brohan,0UsgTyXBn4PsBPIrOKKvg8,10,2009,chill,0.739,0.935,1,-7.092,1,0.0441,0.101,0.85,0.305,0.968,105.312,276973,4
Burna Boy,Another Story (ft. M.anifest),5TgGP38fQTuYO5ixyasQGq,41,2019,dancehall,0.591,0.682,3,-6.705,0,0.378,0.673,2.62e-05,0.102,0.955,110.749,256014,3
Touché Amoré,Uppers / Downers,047jxhoDnbSg8mviStkR0Z,27,2011,emo,0.219,0.965,6,-3.963,1,0.102,9.94e-05,0.0133,0.109,0.367,102.285,66227,4
Eddie Fowlkes,Track 4,4BEnI1u4BO3EK0I63qjsK1,0,2021,detroit-techno,0.662,0.754,6,-12.029,0,0.0381,0.000131,0.829,0.0601,0.578,134.629,246840,4
Ty Segall,6th Street,5dWXJF65Fz4XqduHhOVD7S,11,2013,garage,0.528,0.534,2,-5.149,1,0.0363,0.738,0.688,0.234,0.608,137.977,175853,4
Zbigniew Preisner,Julie - In Her New Apartment,3ZYEuIfH45JmWaMAqmC3NE,21,2003,ambient,0.244,0.000662,9,-38.756,0,0.0506,0.958,0.788,0.115,0.0615,71.442,106360,3
Michael Allen Harrison,A Dream Is a Wish Your Heart Makes,6g4zzBUWNV2POn0ZaoZkjj,15,2021,new-age,0.24,0.0962,5,-20.609,1,0.0411,0.857,0.924,0.107,0.0491,70.681,306334,5
Stephen Fretwell,Emily,38eaoslWHxo925o6LahdXj,13,2004,acoustic,0.498,0.19,9,-13.427,1,0.0373,0.82,2.5e-06,0.0988,0.213,145.955,215720,4
SUMMER ALONE,333,5Gzfxt8qZdfiMtNa6BhRIU,29,2020,emo,0.46,0.382,6,-16.409,0,0.0492,0.824,0.0,0.0995,0.669,177.603,129462,4
Brannan Lane,Zone Two,3QxACJLtPckjPsFJtCxU5B,0,2003,ambient,0.164,0.169,6,-19.751,1,0.0446,0.7,0.964,0.1,0.0313,112.383,334080,4
VVV [Trippin'you],Matar el Tiempo,2lbwRXb2JK3axFcrEcdSsC,28,2021,spanish,0.283,0.762,1,-8.631,0,0.05,0.000585,0.293,0.166,0.115,149.973,242014,4
Los Gemelos De Sinaloa,Bloody Steps,2GyX56BdtI4RVtqel2GSYY,47,2022,sad,0.866,0.643,2,-6.374,0,0.0435,0.371,0.000165,0.235,0.835,110.77,195250,4
PJ Morton,Let Go,3mXJQ1cUV3wEGheSjhH8Zu,22,2010,gospel,0.481,0.286,8,-11.224,1,0.063,0.525,0.0,0.183,0.234,103.633,262920,4
SFDK,Ternera Podrida,1GIb4APdilJC0Pfkzwxc67,38,2006,spanish,0.696,0.885,11,-2.871,1,0.285,0.473,0.0,0.0871,0.821,88.073,378742,4
Henry Purcell,"Suite No. 3 in G Major, Z. 662: II. Almand",6IUUcPi8nerOnvdptx2ccs,10,2008,classical,0.266,0.119,5,-26.396,1,0.0351,0.942,0.516,0.0604,0.242,105.388,214787,3
KARINA BEORLEGUI,Cuesta Abajo,2U5CS9bJukO5LYA2U8ZY5b,1,2023,tango,0.652,0.253,8,-8.447,1,0.107,0.917,0.0,0.0993,0.345,100.28,263136,4
Repulsion,Slaughter of the Innocent,2wD90NN2GZ8w9iZQ79cEZV,26,2003,death-metal,0.247,0.985,1,-2.256,1,0.141,0.0,0.548,0.0629,0.215,95.993,92093,4
Felix Mendelssohn,"String Quartet No. 2 in A Minor, Op. 13, MWV R22: IV. Presto",6NIwJkIne09oN9tMLyU9Yt,15,2005,classical,0.34,0.132,9,-21.55,0,0.0456,0.95,0.661,0.255,0.119,115.9,538840,4
Curtis Salgado,Morning Train,0Fe8w4yx5oq6aZHt0QrESo,20,2018,blues,0.541,0.52,0,-7.92,1,0.104,0.655,1.17e-06,0.113,0.242,108.326,252693,4
IAMX,You Can Be Happy,5hoCOAVXNuqsRka7LhcNgX,20,2009,industrial,0.615,0.906,9,-3.686,0,0.0346,0.00772,0.0296,0.103,0.73,139.022,280932,4
Tio Mario,Homenagem ao Tio Mário,4rQ1YfKZsCbTAfVc67QcYg,0,2012,samba,0.667,0.524,7,-6.21,0,0.0365,0.765,0.0,0.107,0.342,90.023,216680,4
Binaural Beats Isochronic Tones Lab,Binaural Beats Sleep Music,53abX1JN9O5Yp4AicZT7Qg,23,2021,sleep,0.168,0.0128,7,-32.117,1,0.0511,0.931,0.885,0.237,0.0419,129.345,141635,3
ASIAN KUNG-FU GENERATION,転がる岩、君に朝が降る,5DLmsItEEwSjYAFam2IVfY,34,2012,emo,0.452,0.906,11,-3.474,1,0.036,8.95e-05,0.0122,0.0916,0.589,147.274,278987,4
Toca do Vale,Gemidinho - Ao Vivo,2lxyEZqyp0mhll9gDiXFLV,10,2015,forro,0.484,0.971,0,-4.283,1,0.113,0.27,0.0,0.514,0.835,138.08,158474,4
Helloween,Kill It,5u2SEQl08FpB1qcmGc5RUP,24,2007,classical,0.271,0.981,8,-6.01,1,0.12,3.33e-05,0.584,0.118,0.055,83.185,253760,4
Johnny L.,Better Day,5P13j8HenyGRtnX6LPq7Gn,0,2010,drum-and-bass,0.436,0.719,8,-5.9,1,0.0315,0.00558,5.5e-05,0.303,0.335,66.727,192187,4
Tião Carreiro & Paraíso,Adeus rio Piracicaba,46QWtPF8wRbkZg1WohTuZw,5,2005,sertanejo,0.462,0.651,2,-5.138,1,0.0293,0.661,0.0,0.247,0.697,175.947,225853,4
Spencer Sutherland,Outrun the Feeling,1VE09y9WWPKarbZj8UQgym,37,2023,soul,0.537,0.727,4,-3.234,1,0.0638,0.141,0.0,0.1,0.538,148.035,185411,4
Dead Meadow,Raise The Sails,70whkD8yGuvGnWsGtvBfcu,5,2003,psych-rock,0.102,0.53,9,-10.586,1,0.0385,0.835,0.82,0.0976,0.053,90.956,412173,4
Natos y Waor,Bicho raro,0wa6vnWunlgJ23vMCVDM3p,55,2018,spanish,0.682,0.803,4,-5.183,0,0.109,0.688,0.0,0.102,0.586,91.023,237527,4
Los Strwck,Go Go 70,56Z5tda8b2piV0DtjHdCvU,5,2015,rock-n-roll,0.527,0.892,5,-6.831,0,0.048,0.434,8.55e-05,0.274,0.659,122.252,204052,4
Louis Landon,Gathering,0MGui34vAXXhqzV93eHyYD,16,2022,new-age,0.475,0.122,8,-22.003,1,0.0484,0.989,0.934,0.109,0.166,145.052,170000,4
Ali Siddiq,The 50 Pack,0cc5XLC2MYOQyiP4z7HBhl,13,2022,comedy,0.411,0.856,2,-10.384,0,0.845,0.747,0.0,0.568,0.344,93.59,324024,3
Timo Rautiainen & Trio Niskalaukaus,Isä ei jätä,3OpIDPfvFdj8QIQnt3O1Ey,23,2017,heavy-metal,0.383,0.683,11,-6.985,0,0.0331,0.000581,0.00749,0.0611,0.28,170.957,253040,4
Maple Syrup,Dreams Of Summer,38KgNb0tjsth2TS4zjLfHk,35,2021,jazz,0.772,0.59,5,-12.168,0,0.0663,0.208,0.525,0.163,0.691,110.02,174545,4
Bass Drum of Death,Lose My Mind,7z6xyaJ0xaV1CytdJIuGcg,22,2014,garage,0.149,0.963,9,-4.393,1,0.0604,1.6e-05,0.0038,0.325,0.21,188.849,236200,4
Mungo's Hi Fi,Bong Bong,04T4PBgdAGUTmVGgFVHgnu,34,2013,dub,0.78,0.572,6,-8.97,1,0.231,0.0525,0.000994,0.126,0.662,168.005,209000,4
David Huntsinger,I Dreamed I Heard The Ocean,1ftAnOnTb9EC2uTR4neCFK,7,2013,piano,0.475,0.0742,5,-19.838,1,0.0568,0.973,0.87,0.0929,0.173,116.735,235693,4
Pablo,Ta Tudo Terminado,4zm64LMvosZTBVOj04pwaC,38,2014,forro,0.654,0.613,7,-7.329,1,0.0343,0.44,0.0,0.685,0.605,131.806,207227,4
DRY&HEAVY,Dawn Is Breaking,5DOUN4IHFfOITH6DKVTKcn,11,2000,dub,0.69,0.734,9,-7.41,1,0.0295,0.00343,0.701,0.134,0.452,120.553,264667,4
Grateful Dead,"Big Boss Man (Live at The Fillmore East, New York, NY, April 26, 1971) - 2021 Remaster",4m6So0GGD3pX4E2YtOYTof,18,2021,psych-rock,0.627,0.411,9,-13.672,1,0.0303,0.361,0.198,0.819,0.609,120.774,313178,4
Nargaroth,The Dark Side Of The Moon,3HV8NLbBEwfiJ9qn3E8shK,3,2004,black-metal,0.238,0.523,0,-13.144,0,0.0601,0.291,0.923,0.14,0.226,136.214,170520,4
Cyber,Freak Out - Radio Edit,16c4JhAB5dxSmn57mNI3Hl,12,2016,hardstyle,0.414,0.939,1,-3.699,1,0.0563,0.0077,0.000375,0.265,0.356,149.891,176160,4
Ashmute,Scenery,7l0XQd6ktwt7YaXEJrtX7I,38,2017,k-pop,0.59,0.279,0,-15.315,0,0.0328,0.856,1.18e-05,0.326,0.0798,123.966,274916,4
Renée Fleming,This Was A Real Nice Clambake,5hLQMMAEUz2T0xMmrJ5GbS,15,2018,opera,0.511,0.289,2,-10.767,1,0.0403,0.939,1.46e-05,0.238,0.478,95.598,200280,4
Gusttavo Lima,Zé da Recaída - Ao Vivo,5RQsT0b9rC9qQAYRjYXAvq,55,2018,sertanejo,0.837,0.881,5,-2.981,1,0.0369,0.0675,0.0,0.728,0.757,134.971,170000,4
Bill Douglas,Highland,1V0yUdD0X1yWLkVZf02Tfs,0,2001,new-age,0.589,0.16,7,-18.272,1,0.0406,0.994,0.922,0.137,0.575,71.024,199427,4
The Smiths,Reel Around the Fountain - Troy Tate Reel; 2011 Remaster,33EvRjft2e06dpZMyp2jmt,21,2011,punk-rock,0.551,0.634,9,-11.257,1,0.0271,0.00256,0.00189,0.342,0.88,109.093,374427,4
Rhian Sheehan,Imber,5q4BFIIlqkNBCuTnkmYmz0,16,2013,ambient,0.133,0.186,8,-20.435,0,0.0326,0.549,0.804,0.375,0.0889,85.27,181720,5
Gold Celeste,Time of Your Life,2YmVkx37siqAjBl9sVXDTP,28,2015,garage,0.53,0.69,7,-8.346,1,0.0316,0.0285,0.0156,0.102,0.35,121.525,206213,4
Edward Elgar,"Serenade in E Minor, Op. 20: III. Allegretto",1DexRgFB0TDe9DiN0CWviQ,21,2014,classical,0.24,0.108,7,-22.722,1,0.0381,0.926,0.808,0.119,0.0766,89.088,170233,4
Billy Currington,Where The Girls Are,1S2dKKWJWZOZZVOFJ8ujMa,17,2003,country,0.666,0.871,4,-4.501,1,0.0328,0.282,0.0,0.317,0.93,126.691,191400,4
Stratovarius,If the Story Is Over,7xqXFKxGzdyPWUzZs8yHmq,19,2013,classical,0.466,0.467,1,-5.862,0,0.0297,0.107,1.72e-05,0.0602,0.15,124.997,366560,4
Brennan Heart,Faith in Your Dj - Original,421CFJq37xbF5uEpiRxcEx,6,2008,hardstyle,0.783,0.836,7,-3.836,1,0.225,0.00566,0.0326,0.0586,0.186,150.02,357790,4
Derrick Harriott,Solomon,4znioIACzmwoVngicWvrj2,18,2009,dub,0.801,0.272,4,-13.743,1,0.0592,0.502,9.47e-05,0.138,0.518,160.795,165293,4
Bohnes,Take It out on Me,2zxvXcEYmSPJIfh8xOzykF,37,2018,alt-rock,0.469,0.385,3,-9.844,0,0.0621,0.0557,0.0,0.161,0.152,114.668,218329,4
Rehmahz,Falling,2r8on0TaRmm2yqxlTxdaf0,1,2021,afrobeat,0.728,0.43,10,-9.544,0,0.0488,0.636,0.0,0.0623,0.224,95.968,142573,4
Janelle Monáe,Many Moons,4WehxcnPTxouLdfQhqANb3,33,2008,electro,0.612,0.821,1,-5.63,0,0.118,0.0295,0.00114,0.208,0.585,155.893,327520,4
Ernest Reyer,Sigurd: J'ai gardé mon âme ingénu (Recorded 1925),5jHU7rBwxDcjp2LEICieqz,0,2005,opera,0.375,0.201,4,-17.573,1,0.0405,0.994,4.29e-05,0.795,0.22,128.334,116280,4
Triangle Sun,White Song,5riPf6HGb18SrEjOBclWHO,18,2005,chill,0.586,0.746,7,-10.175,0,0.0362,0.00817,0.289,0.11,0.133,160.043,293320,4
Michael E,Be Yourself,69Zz4cHV9wDGlY4KvTRvKb,1,2008,chill,0.604,0.663,5,-8.323,1,0.0293,0.78,0.743,0.246,0.252,119.971,296453,4
Bruna Viola,No Ponteio Da Viola,78ShkRLYYMtdIjuYOO5A1A,28,2015,sertanejo,0.672,0.808,9,-6.215,1,0.0334,0.168,3.21e-06,0.158,0.92,116.04,172587,4
Anastácia,Medley de Arrasta Pes,3fkAo1qVlMBw2noiYg8ncb,0,2009,forro,0.754,0.61,0,-9.304,1,0.0338,0.0681,0.0,0.195,0.92,141.972,344747,4
Roland Dyens,Tango en Skaï,3xwKRc4FaElPOfWgx2kxs9,7,2012,guitar,0.44,0.0762,9,-22.532,0,0.0366,0.986,0.915,0.082,0.232,136.96,145627,4
Wolfgang Amadeus Mozart,"Le nozze di Figaro, K. 492, Act IV: Recit. Barbarina, cos'hai? - Madre... Figlio - Presto, avvertiam Susanna",6yE8xNBB8zmOe2h8Su3eTb,0,2023,classical,0.61,0.0674,2,-28.65,1,0.468,0.927,0.0,0.185,0.228,112.348,140707,4
Giuseppe Verdi,Scorrende unite,3Y1YDo3Yi0aYkucgmFnepy,16,2008,classical,0.431,0.183,9,-14.666,1,0.0394,0.97,0.661,0.137,0.715,113.044,105733,4
Leslie Hall,#1 Cat in America (Titus Jones Remix) [Remastered],1VW6J2gADNzoC7qmT6GhYP,8,2013,comedy,0.698,0.711,7,-7.279,0,0.0532,0.0475,0.0,0.612,0.572,120.062,179365,4
Robbie Rivera,New Direction,37xfESENnwazq15DUhIzKn,0,2008,progressive-house,0.805,0.689,11,-5.301,1,0.0434,0.00842,0.618,0.138,0.279,128.01,362214,4
Trans-4M,Arrival,4sBqFcXxQEfyqNYA7tDNwq,18,2019,techno,0.575,0.48,9,-15.893,1,0.0454,0.0273,0.736,0.63,0.0786,121.877,566333,4
Jacky Cheung,如初,6bpm6CBSR9LD5xM9SUtkqM,10,2001,cantopop,0.635,0.31,9,-13.214,1,0.0341,0.5,0.0,0.0887,0.209,115.048,275227,4
redveil,pg baby - Remix,4PHAHCAJJx997egFWiqx0P,53,2022,hip-hop,0.32,0.852,10,-6.192,0,0.45,0.0994,0.0,0.179,0.852,75.792,249675,4
Dmitry Evgrafov,Embrace,3MAv3VGfYsx2VObaPgezsx,19,2015,ambient,0.218,0.38,9,-12.806,0,0.032,0.989,0.88,0.112,0.0367,71.033,108488,4
Paul Hardcastle,Shelbi,2nJH2TT86cULqIlfqwe0cc,18,2007,jazz,0.674,0.443,4,-12.358,0,0.0324,0.00289,0.871,0.0758,0.722,103.438,242000,4
Lettuce,Chief,4y240kPyWOHF4MEtNyWokA,34,2015,funk,0.584,0.863,0,-5.102,1,0.0479,0.000209,0.793,0.0728,0.768,103.998,298907,4
ScHoolboy Q,Kno Ya Wrong,3yg7fx2DVjbQRLoROq3wA8,44,2016,hip-hop,0.398,0.765,2,-7.676,1,0.46,0.39,0.0,0.201,0.25,86.951,325600,4
Daphne Rose,Through The Night - DJ Volume Extended Mix,53YQOUpE7POCXF5vVM2Vd2,0,2005,deep-house,0.711,0.591,0,-7.836,1,0.0634,0.00123,0.263,0.039,0.963,136.01,417427,4
Sleeping At Last,All Through the Night,4m8QRApdIvxMERrlgigXj4,49,2014,ambient,0.309,0.204,3,-10.867,1,0.0397,0.949,0.0,0.127,0.289,185.309,197804,4
