Unnamed: 0,artist_name,track_name,track_id,popularity,year,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,Mood
608380,Suresh Wadkar,Tera Mera Pyar Hai - Hum Rahe Na Hum / Soundtrack Version,1CfkIJJARXDMfs4f6ik9ii,0,2023,k-pop,0.359,0.753,7,-7.102,1,0.147,0.78,3.89e-06,0.0601,0.869,187.774,296093,4,Happy
193311,Like Moths To Flames,Bury Your Pain,1JhNaEvVubRXy3wnOv10Ic,45,2015,metal,0.524,0.997,6,-1.394,1,0.107,0.00379,0.0,0.241,0.371,129.965,220202,4,Energetic
770948,Yoon Jong Shin,Beach Mood Song,3KbXPlWAQEoU6QuTZ0dVeO,15,2001,k-pop,0.611,0.466,0,-6.656,1,0.0298,0.847,0.000236,0.363,0.334,112.018,202920,4,Calm
810382,Jah Shaka,Dub Comfort,333S6z8STde21McKXF3Evd,2,2002,dub,0.739,0.523,2,-12.205,1,0.112,5.68e-05,0.943,0.0755,0.922,158.195,222093,4,Calm
1128402,Vladimir Horowitz,"Variations on a Theme from Bizet's Opera ""Carmen"" - Arrangement for Piano by Vladimir Horowitz",25a3vqnGG9UnJw6YewzZLI,15,2007,classical,0.394,0.266,4,-20.391,1,0.0338,0.954,0.957,0.0865,0.504,124.865,229507,5,Calm
1055578,Melechesh,Extemporized Ophthalmic Release,6euvblsfDrrCaLsv6XALS1,12,2006,black-metal,0.407,0.716,7,-8.489,1,0.0335,0.000815,0.688,0.379,0.669,87.53,205600,4,Happy
124357,Utah Jazz,Runaway,4QK6QVfNJpzsQB3mjV00Ho,6,2014,drum-and-bass,0.488,0.935,1,-5.625,1,0.0417,3.48e-05,0.241,0.0574,0.409,174.02,317947,4,Energetic
493824,RÜFÜS DU SOL,Surrender (feat. Curtis Harding),1qX3kSjUNJkUlVSPDXGGP1,55,2021,edm,0.572,0.649,9,-7.91,0,0.0274,0.067,0.0256,0.0931,0.0466,121.978,336693,4,Calm
1026468,Slam,Kill the Pain - Marc Houle Vocal Mix,2brQTFziRXnPM5TcI4Ichb,0,2005,minimal-techno,0.799,0.52,7,-16.18,1,0.0448,0.0169,0.863,0.0959,0.26,124.009,374267,4,Calm
214276,Music Is the Weapon,Ghost (feat. Johanan),7rGclC8q7Qzm7JKrm0o1DW,0,2016,afrobeat,0.702,0.549,11,-8.478,1,0.0694,0.00275,0.735,0.108,0.508,99.3,260557,4,Calm
994996,Kenny Chesney,Island Boy,2UhrvlKDcK5CSIqjDfycHD,35,2005,country,0.743,0.497,0,-9.001,1,0.0296,0.648,0.0,0.177,0.385,144.027,236507,4,Calm
299221,Trick James,Nothing to Lose,4GlKFVz1ZT5xwbNxrD1yML,7,2017,sad,0.708,0.664,4,-5.448,0,0.0587,0.0639,0.151,0.0908,0.216,154.962,150883,4,Calm
1151424,Loren Connors,Moonyean no. 9,7pLXC9CqHYldFd60CFTF0p,3,2007,guitar,0.257,0.0106,2,-34.73,0,0.0465,0.993,0.936,0.115,0.12,114.744,130160,4,Sad
221520,Arturo Márquez,Conga del Fuego Nuevo (Arr. O. Nickel for Wind Ensemble),73O9ZyejVvJVfixqG8KGqt,17,2016,classical,0.36,0.28,9,-14.64,0,0.0374,0.729,0.00684,0.362,0.605,119.108,302825,4,Calm
943315,Gary Wilson,She Makes Me Think Of Endicott,4jup3TgjWiAu0HsR3YzzV0,20,2004,funk,0.514,0.678,4,-11.604,0,0.0588,0.278,0.667,0.111,0.192,128.483,122947,4,Calm
398059,KAYTRANADA,DYSFUNCTIONAL,60y3oBiHHIlOzUFZRWP6Ak,49,2019,hip-hop,0.808,0.805,1,-3.392,1,0.103,0.00113,0.0585,0.193,0.886,107.965,240758,4,Happy
263042,Patton Oswalt,The Silver Balloon,5EYGlAjkttWIm5jnE0U1Cd,22,2017,comedy,0.62,0.416,1,-19.463,1,0.95,0.753,0.0,0.725,0.275,135.685,471462,1,Sad
152775,Grupo Fundo De Quintal,Só Felicidade,1f0W7YIdWXuJ70ZU6j5VBA,45,2014,samba,0.698,0.744,2,-6.949,1,0.0509,0.652,0.0,0.125,0.945,107.065,198533,4,Happy
459341,Steven Halpern,Gaia's Choir,1gCBLFKECikqV94KrPg5aR,12,2020,new-age,0.161,0.0526,0,-26.896,0,0.0496,0.844,0.95,0.12,0.0309,66.95,177920,4,Sad
268517,Omar S,200001,1zVu0VyC7cEEK1yFDawdwf,4,2017,detroit-techno,0.878,0.796,7,-15.028,1,0.0416,0.0758,0.952,0.115,0.154,125.637,393950,4,Energetic
377207,Kane Brown,American Bad Dream,0gWoC0IaAIiXLjB6BTH3G2,39,2019,country,0.579,0.771,10,-5.497,0,0.038,0.03,1.63e-06,0.298,0.609,140.196,198000,4,Happy
150005,Brutto,Гири,79boaIIZpPHeMclB1VApVM,32,2014,punk-rock,0.603,0.847,5,-5.8,0,0.0744,0.00354,8.88e-06,0.194,0.796,132.057,143682,4,Happy
1184932,Marea,Petenera (En carne viva),6FuwTy4kfLsvRK9TUr3Wr0,31,2007,spanish,0.443,0.896,0,-4.611,1,0.0349,0.0104,0.0177,0.211,0.69,170.039,248973,4,Happy
454681,Advait,Tum Mai Aur Ye Flight,3dtr62JoDhvvdsWX8yrMHC,18,2020,indian,0.627,0.43,3,-14.276,1,0.0266,0.918,0.00122,0.16,0.622,143.819,96667,4,Calm
730903,Kaos Urbano,Skinhead (30 Años),40gLv9QgAhi7PKPvVr8wKg,7,2000,spanish,0.404,0.96,0,-7.372,1,0.068,3.92e-05,0.0,0.0977,0.467,92.157,209373,4,Calm
460210,Jean-Baptiste Lully,"Phaëton, LWV 61: Act II, Scene 5 Petit air pour les mesmes. Gay",0MskB0aKaCcQHGPAPsEBgU,11,2020,opera,0.154,0.11,5,-24.572,0,0.051,0.878,0.925,0.238,0.342,170.322,62373,3,Calm
845228,Raphy Levitt,Invasor,4aKNG6yCxDyfToGzJxqVRo,2,2002,salsa,0.587,0.684,7,-6.517,1,0.0389,0.229,0.412,0.0938,0.789,113.939,226600,4,Calm
445954,Robert Schumann,"Fantasiestücke, Op. 73: I. Zart und mit Ausdruck",6Gqt2qsEUhy5Jd2blfO8Z3,23,2020,german,0.181,0.0266,9,-27.115,0,0.041,0.993,0.953,0.0729,0.0548,103.555,213307,3,Sad
316702,lofi.samurai,already dead,7gSwFBi4QXWJRtn8eJ29Z4,49,2018,chill,0.524,0.459,2,-12.932,1,0.533,0.432,0.0193,0.749,0.714,147.649,71163,1,Calm
287513,Dope,Wake Up - Demo Version,4VhRIbFPcGa8j0PI8m7ckS,8,2017,industrial,0.58,0.781,1,-7.205,1,0.0531,0.000632,0.562,0.335,0.314,102.391,201707,4,Calm
762124,Boccherini Guitar Quartet,We Three Kings,6ys07JciKt4RehWndNWhbp,3,2001,guitar,0.513,0.141,9,-16.347,0,0.0919,0.971,0.852,0.117,0.164,174.116,164326,3,Sad
1170800,Eddie Thoneick,Love Sensation - Kurd’s Groove Sensation,2UBz0flzufgmQvtkdCJHo2,0,2007,progressive-house,0.617,0.97,6,-5.817,1,0.0524,0.000184,0.798,0.705,0.751,126.993,521529,4,Happy
1227078,N-Force,Right By Your Side - N-Force Vs. Darren Styles / Re-Con Edit,3tZvsnOXVPMjYBVy36du8u,19,2008,house,0.532,0.978,1,-3.155,0,0.0947,0.000673,0.00105,0.345,0.386,169.94,170452,4,Energetic
1125618,Hybrid,Sleepwalking - Hybrid's Original Mix,2VEOQMYKPdaH1ycQzN3xRH,3,2007,breakbeat,0.592,0.953,1,-11.476,1,0.0524,0.00152,0.357,0.211,0.0785,136.002,441400,4,Energetic
759728,Yolanda Adams,Continual Praise - Live,2QIRwDcphiJED40Dz9Elwz,5,2001,gospel,0.688,0.979,10,-4.023,0,0.101,0.0258,5.73e-05,0.974,0.496,112.203,275600,4,Calm
4641,Latitudes,The Glacial Body,23RNmXte3ezWYi8wcM7QcN,3,2012,black-metal,0.189,0.62,0,-7.192,0,0.0397,0.00543,0.882,0.0996,0.184,132.888,445773,3,Calm
105058,Green Valley,Lo Mío Lo Comparto,0Tf56bQrTB6iIaJhEuxH3h,13,2013,spanish,0.682,0.663,0,-6.556,0,0.329,0.208,0.0,0.0381,0.782,87.171,210077,4,Calm
79213,Soul'd Out Quartet,Standing On the Solid Rock,50DhvhvKOCjwvk9KSkbOOO,17,2013,gospel,0.515,0.592,10,-7.2,1,0.0287,0.409,0.0,0.366,0.809,185.95,174779,4,Calm
877130,Lorraine Nelson Wolf,Cuckoo,2jQtp8iZ2YE96J5SAWFyaq,15,2003,folk,0.624,0.0418,0,-13.394,1,0.0335,0.91,0.000447,0.0592,0.626,146.521,89680,3,Calm
1361872,Japanische Kampfhörspiele,Auto,5gJpNTtmXpoYKAe0kCAN7i,0,2010,grindcore,0.0,0.94,11,-6.281,0,0.0,7.22e-05,0.0027,0.333,0.0,0.0,11483,0,Calm
135996,Tommy Emmanuel,Tapestry,2O9ry3BwsD69aFD48Q5Sw6,4,2014,guitar,0.472,0.295,7,-11.788,1,0.0339,0.938,0.696,0.117,0.266,131.503,297093,4,Sad
474001,Reyn,Om du lämnar,2rSepHuehHlcKCN0P4Zafb,53,2020,swedish,0.795,0.609,2,-7.349,1,0.0359,0.174,0.0,0.108,0.474,122.013,141639,4,Calm
350818,Neha Kakkar,Baarish,3LdI5BKKVDFenaYdJGO5b6,32,2018,pop-film,0.291,0.568,4,-5.479,0,0.0454,0.376,1.85e-05,0.209,0.228,203.273,154265,3,Calm
1267898,MinusBlue,Be As One - Klangstein Remix,7ph43hB91f0Jz9Qux1YlIz,36,2009,chill,0.666,0.387,7,-12.304,0,0.0312,0.0881,0.6,0.101,0.0781,100.003,350406,4,Calm
806679,Willie Williams,One Love,4t0MKzRLqO1cuy7cmGU9qE,2,2002,dancehall,0.924,0.407,1,-11.489,1,0.14,0.0243,5.75e-05,0.387,0.852,129.08,270373,4,Calm
492859,S.P.Y,See Your Face Again - Kings Of The Rollers Remix,5rKGlLPYYWCJV0CN36p9PJ,10,2021,drum-and-bass,0.619,0.856,2,-2.759,0,0.045,0.000705,0.204,0.154,0.118,169.855,296471,4,Energetic
1046778,Santiago De Murcia,Folias Gallegas,2WiMIqo4n1cWeUdalvWgiW,17,2005,spanish,0.218,0.109,2,-30.195,1,0.0388,0.988,0.842,0.121,0.541,146.876,207800,4,Calm
649645,Heart,"Tall, Dark Handsome Stranger - Remastered",3I3UGaqCc0MLBb1hvLnWXq,18,2000,hard-rock,0.523,0.977,5,-5.415,0,0.055,0.00376,0.000104,0.151,0.595,125.247,243533,4,Energetic
1432008,Trap Them,Slumcult & Gather,43PjxafNzNesQY7iuYKx4D,16,2011,grindcore,0.262,0.988,1,-3.388,1,0.221,1.78e-06,0.588,0.295,0.22,177.716,203067,4,Energetic
1190556,Joshua James,Today,3Lil8ZkYkhfKFGevVn0USB,10,2008,acoustic,0.515,0.748,10,-8.592,0,0.0352,0.394,0.00238,0.131,0.515,85.044,242133,4,Calm
17100,Audio,Creature Comforts,46txybioJcMkr7YJqebSRe,2,2012,drum-and-bass,0.627,0.846,6,-4.957,1,0.135,0.000106,0.939,0.341,0.373,174.024,308969,4,Energetic
1055906,Helheim,Fra Ginnunga-Gap Til Evig Tid,0MvaSIiv5Xxvw7rdIIrzQv,0,2006,black-metal,0.145,0.995,3,-4.4,0,0.173,0.115,0.905,0.202,0.0337,139.736,409320,4,Energetic
168817,Jinsang,Girl at the Bus Stop,6Bb5iqHE3rMjwFUwOwPEws,23,2015,chill,0.558,0.451,7,-14.589,1,0.255,0.829,0.0755,0.181,0.241,109.493,103380,4,Sad
98671,Guayacán Orquesta,Un Vestido Bonito,4INZlVHeV89GDbHT8gPm22,21,2013,salsa,0.885,0.665,7,-5.577,1,0.059,0.309,0.0,0.0731,0.773,91.981,302498,4,Calm
1274487,Bury Your Dead,Legacy Of Ashes,46YoCUBGH9Wr820T0YOeXU,13,2009,death-metal,0.435,0.97,2,-3.962,1,0.0735,3.49e-06,0.758,0.103,0.18,92.504,267973,4,Calm
994097,D.L. Hughley,The War 2+2=5,6w8cHwomt0BMsdl2Jl4gpL,15,2005,comedy,0.552,0.884,11,-6.567,1,0.797,0.752,0.0,0.744,0.596,82.302,195533,4,Calm
185998,Art Nation,Need You to Understand,0dn8LX9yauKqcg5lOPY5ND,39,2015,hard-rock,0.524,0.763,6,-6.623,0,0.0293,4.59e-05,7.62e-05,0.219,0.502,100.015,230973,4,Calm
536797,Leslie Cheung,共同渡過 - 改編自谷村新司的《花》,5BZKS2njXL5IknBTds3Xm6,4,2022,cantopop,0.609,0.319,5,-10.579,1,0.027,0.506,0.0237,0.112,0.266,106.779,268027,4,Sad
383650,EH!DE,Cosmic Cat,31YJhBH6BmYvkBIyrKWehu,24,2019,dub,0.477,0.954,5,-1.921,0,0.0991,0.00872,0.00971,0.196,0.039,149.958,243258,4,Energetic
361742,Childish Major,Shine,1xcMifdl2glV5Kx76EtGCG,41,2018,soul,0.735,0.665,5,-5.232,0,0.0453,0.0993,2.73e-06,0.421,0.296,76.029,195866,4,Calm
1107197,Ismael Rivera,El Bombon De Elena,2HSrEi8VqSyxUAiLjc1n7H,6,2006,salsa,0.676,0.414,2,-14.736,1,0.105,0.439,0.0,0.0554,0.97,122.876,201400,4,Calm
601865,Japanische Kampfhörspiele,Alles ist zerrechnet,7fsXguiww3AkJ63ADoSXmH,11,2023,grindcore,0.52,0.723,2,-8.721,1,0.168,0.0054,0.238,0.099,0.436,149.779,128443,4,Energetic
561602,Rahul Deshpande,Radhadhar Madhu Milind,4mfxg4RzHqBAmIaXy9iYxJ,35,2022,indian,0.506,0.713,11,-4.745,0,0.0515,0.17,0.0,0.206,0.384,100.241,169237,4,Calm
583203,Andrew Bayer,Break The Rules - Edit,3LG8Zau5cnoaa2QTVl4tHG,28,2022,trance,0.518,0.656,6,-6.162,0,0.0383,0.00485,2.17e-06,0.142,0.209,128.073,271500,4,Calm
551328,Attom,Rogue,0RMi5EWAaTQWjJHpctaREu,38,2022,french,0.681,0.69,8,-11.264,1,0.0512,0.489,0.762,0.112,0.0399,111.993,237857,4,Calm
1250161,Jesper Tydèn,Opet Fest,0866ZbnQ3lrwEH7NBQfM0d,1,2008,show-tunes,0.676,0.707,8,-8.046,1,0.072,0.467,0.0,0.254,0.516,116.609,196093,4,Calm
1401050,Solex,Victim Of Love - Original Mix,6DDuPwTt0LHGgkHTYpZi0a,14,2010,trip-hop,0.617,0.94,2,-5.538,1,0.071,9.11e-05,0.876,0.091,0.057,137.009,451971,4,Energetic
1189997,Eric Hutchinson,It Hasn't Been Long Enough,2sl7XiRcoeSuJb7DV6joXY,23,2008,acoustic,0.438,0.662,7,-5.206,0,0.0589,0.698,0.0,0.0974,0.167,153.172,260893,4,Sad
269482,Chase & Status,Big Man Skank,6jYdQscoSD3uYuT8HgI31d,31,2017,drum-and-bass,0.304,0.834,1,-4.303,1,0.101,0.0034,0.0463,0.486,0.472,162.915,260013,4,Energetic
103053,Tim Timebomb,Disorder and Disarray,1fXNAQ7bn9kCAfhFb78icY,7,2013,ska,0.514,0.784,5,-4.707,1,0.03,0.532,0.00064,0.212,0.926,167.87,121580,4,Happy
377473,Jana Kramer,Beautiful Lies,6rcItVOyashul5XbAcyv3Y,33,2019,country,0.599,0.65,2,-5.737,1,0.0253,0.189,0.0,0.141,0.346,103.014,189963,4,Calm
898715,Giacomo Meyerbeer,Le Prophete: Coronation March (Arr. for Brass Band),5x5GL43ebRFSQi55aytAuz,0,2003,opera,0.52,0.213,10,-19.765,1,0.0827,0.93,0.964,0.106,0.556,106.37,221507,4,Calm
155732,Souljah,Bilang I Love You,7b21tasYflHApqfgpzz3hy,57,2014,ska,0.831,0.587,2,-5.702,0,0.0362,0.594,0.000215,0.456,0.984,126.019,237600,4,Calm
25807,Bryce Simpson,Blessed Assurance,5QrS2Om73zpShECGGt4TDz,21,2012,gospel,0.695,0.573,5,-8.14,1,0.0337,0.159,3.86e-06,0.34,0.925,94.978,245002,4,Calm
548386,Alison Wonderland,Eyes Closed,7f2bmtaXxqwoOeWHrWBSZ7,36,2022,electronic,0.685,0.576,5,-8.761,0,0.0509,0.027,0.684,0.0932,0.228,157.966,164933,4,Calm
864601,Georges Bizet,"Carmen, Act I, No.2 : Scène et Choeur: Regardez donc cette petite qui semble vouloir nous parler (Moralès/Micaëla/Dragons)",6hCIeEmhr5e9FJ6rEXdOQT,30,2003,classical,0.392,0.127,10,-20.808,1,0.079,0.974,0.000102,0.133,0.202,88.527,256200,4,Sad
42771,Jess and the Ancient Ones,Sulfur Giants,2KaESE0oDTbdhpJV22KHLa,31,2012,psych-rock,0.258,0.616,0,-8.436,1,0.0315,0.00771,0.155,0.201,0.148,139.595,721533,4,Calm
446639,Sal Ly,23 (FortDrop),0GkIrtHK4ifv8rtAws19vD,22,2020,gospel,0.567,0.698,8,-5.28,1,0.256,0.33,0.0,0.157,0.266,140.16,125072,4,Calm
314956,Shade k,BLESSED BRO,4x0W6FWK7k9ZhoTrda3zFQ,1,2018,breakbeat,0.717,0.959,0,-3.852,0,0.0417,0.000452,0.0841,0.15,0.744,128.033,247437,4,Happy
870264,Jonene,Flush Rosy Cheeks,6wgupxHjAqrTySO5Bb8xKm,0,2003,deep-house,0.82,0.624,10,-14.01,0,0.0626,0.000431,0.917,0.271,0.434,126.001,369840,4,Calm
767144,B.N.Suresh,Jaya Jaya Jaya-Nata-Kandha Chapu,7A2bO4SpPVyl5qKWosMpcO,0,2001,indian,0.645,0.578,0,-6.064,1,0.158,0.92,0.84,0.0681,0.656,91.129,297979,4,Calm
417358,Rain Sounds,Elements of Nature,3o6ryCST5P7xwOAaW72jRv,14,2019,sleep,0.182,0.733,1,-23.485,1,0.119,0.00238,0.982,0.805,0.0278,81.217,102911,3,Calm
1376954,Gabeen,Take Control,1Q0mAQ5B1HQYZcDU2WEqUn,0,2010,minimal-techno,0.779,0.623,1,-9.195,1,0.149,0.00825,0.876,0.182,0.22,124.997,416705,4,Calm
1201878,Robin Thicke,You're My Baby,2CyTdskJSiYHw3fbfGd1WN,27,2008,dance,0.795,0.421,11,-11.277,1,0.041,0.759,0.00016,0.378,0.715,119.96,256947,4,Calm
598942,Donny Hathaway,Where Is the Love,29kKu50DdYAbyjWtiOQNlh,0,2023,funk,0.552,0.387,8,-15.39,1,0.0279,0.247,2.78e-06,0.0954,0.586,114.974,163453,4,Calm
319126,ChristianAdamG,I Had Sex With My Dog,4qW4FeWMHFFlIK9VFjL77S,39,2018,comedy,0.853,0.497,11,-6.017,1,0.202,0.0252,0.0789,0.139,0.162,140.974,151171,4,Calm
1252453,Nature Sounds,Calming Glass Wind Chimes,10nzDi3iYXwOpgGcq7ONyY,3,2008,sleep,0.357,0.583,11,-28.561,0,0.0502,0.96,0.876,0.132,0.0342,125.654,302000,4,Sad
504470,Every Time I Die,The Whip,25cyFjNtKNRdp3Gn22JPvW,31,2021,hardcore,0.249,0.961,10,-2.357,1,0.133,1.45e-05,0.0,0.331,0.483,107.0,150320,3,Calm
1067530,John B,Celebrity - 2020 Remaster,1ig7Swdeii4wqaFFRLeELE,0,2006,drum-and-bass,0.563,0.854,2,-5.788,0,0.0484,0.00674,0.312,0.145,0.673,174.042,409655,4,Happy
1074479,Mademoiselle K,Ça me vexe,5LKdAzDeMyMXezSTIHkXcE,46,2006,french,0.592,0.804,11,-4.955,0,0.136,0.13,3.18e-06,0.174,0.221,140.065,207933,4,Energetic
541840,Grimes,Shinigami Eyes,0YQEWdfq3ajtNtK106Dr0k,62,2022,dance,0.632,0.691,9,-5.226,0,0.0603,0.00604,0.00149,0.19,0.0768,116.028,159315,4,Calm
859992,Steve Roach,Palace of Nectar,1MW4svWORjYajp4cToNvxf,10,2003,ambient,0.0868,0.256,1,-20.219,1,0.0434,0.819,0.9,0.0893,0.0358,86.302,855000,3,Sad
5103,Cage The Elephant,Aberdeen - Live From The Vic In Chicago,6pyv8Dfw3jd8bOxWHgvFK3,18,2012,blues,0.378,0.955,7,-3.474,1,0.0753,5.22e-05,0.16,0.852,0.255,107.297,187800,4,Calm
409758,Drab Majesty,Noise of the Void,3z6kdwd58pyITGDJv6twFe,29,2019,punk,0.531,0.89,10,-5.922,1,0.0307,0.00601,0.528,0.101,0.286,115.003,332520,4,Calm
626308,Vampiria,Ambassador of Morning (Salve Luxfer),7Asalpn2WGpBE0wrr9n4w3,6,2000,black-metal,0.202,0.924,5,-6.672,1,0.0998,8.24e-06,0.764,0.614,0.169,74.674,228720,4,Calm
661806,Elton John,"Queen Of Cities - From ""The Road To El Dorado"" Soundtrack",72O82V1EopNTdV2X7kRsHb,19,2000,piano,0.525,0.534,5,-7.95,1,0.0294,0.656,0.000445,0.143,0.353,140.124,234893,4,Calm
337558,Kim Aspen,Forever And A Day,2rrAVZHCj5cxMzxWFYRL8Y,17,2018,guitar,0.43,0.318,3,-12.227,1,0.0363,0.935,0.913,0.118,0.325,102.08,181441,4,Calm
569331,Shaylen,What If I Don't,6JsDkVknNaXZ6fIl33D30R,63,2022,pop,0.524,0.806,4,-5.785,1,0.0522,0.0521,0.0,0.189,0.568,143.923,201545,4,Energetic
1042798,Kobi Aflalo,בא מן השתיקה,76IFZgkGXALdlJ3gNOKIYT,26,2005,singer-songwriter,0.399,0.000108,9,-13.452,0,0.173,0.697,0.0,0.135,0.207,79.469,681227,4,Sad
945015,Juli,Tränenschwer,2uk43o2bXsODVgREP3Vfag,25,2004,german,0.612,0.586,6,-5.316,0,0.0328,0.00258,0.000114,0.0846,0.521,134.883,206267,4,Calm
302426,Patti LuPone,Sleepy Man - Live,2Q7qlmsjIEkkSLxH55Eyh8,3,2017,show-tunes,0.335,0.335,5,-15.367,1,0.0501,0.968,0.000156,0.709,0.355,82.814,252987,4,Calm
664196,Karthik,Vijayambike,0knGro1dHCfh2buVJIeijM,0,2000,pop-film,0.376,0.73,5,-9.932,0,0.0491,0.879,1.78e-05,0.566,0.759,84.137,323333,4,Happy
433910,Nathan Dawe,No Time For Tears,2Rr1INov0ckj7bLTsk9LV1,54,2020,dance,0.543,0.881,9,-3.035,0,0.188,0.0263,1.41e-05,0.107,0.397,125.009,196777,4,Energetic
991500,姚蘇蓉,何時在相守,0lzMZY0lEW3m5HMbuOsfD1,4,2005,cantopop,0.339,0.412,10,-12.373,0,0.043,0.517,1.78e-05,0.351,0.519,85.527,191987,4,Calm
1271190,Miranda Lambert,Airstream Song,5FXLX6lLO3SWATDIqfTCzz,37,2009,country,0.537,0.631,11,-5.405,1,0.0306,0.0582,0.0,0.269,0.521,134.111,168293,4,Calm
210120,Sabaton,"Soldier of 3 Armies - Sabaton Cruise, 2014, 1st Set",2LNrzxdFx8YNPOHgWq7Rkn,9,2015,swedish,0.528,0.991,7,-3.773,0,0.113,0.000207,7.59e-06,0.979,0.147,101.988,226507,4,Calm
955179,Rajhesh Vaidhya,Soothing Journey,1mD4lmYMI08w2594KSUWmO,0,2004,indian,0.509,0.75,8,-9.531,1,0.102,0.287,0.542,0.125,0.401,169.956,578653,3,Energetic
258440,Phish,Steam - Live,0QHTEwQVfgYxNVBzqA6Vai,14,2017,blues,0.335,0.555,0,-9.78,1,0.0427,0.672,0.111,0.132,0.19,153.645,850486,4,Sad
1101161,Grateful Dead,"Peggy-O - Live at Pine Knob Music Theater, Clarkston, MI, June 20, 1991",7pnohZoHUDuc2irJuVTCaD,12,2006,psych-rock,0.305,0.33,9,-17.331,1,0.0535,0.881,0.00498,0.621,0.554,175.804,467640,4,Calm
295830,Hardwell,Who's In The House,48NZL9pZdmWSMoE6nYzD31,22,2017,progressive-house,0.535,0.908,7,-4.915,1,0.0717,0.000427,0.000768,0.203,0.162,128.087,223125,4,Energetic
778873,LMNOP,The Instructor Song,0lkstazOAsLqnJ2y9AcU8T,0,2001,power-pop,0.692,0.905,2,-0.773,1,0.0282,0.166,6.83e-06,0.191,0.747,95.642,238240,4,Happy
1075868,Hoobastank,Moving Forward,3M8rVlvB37FRpxFArExvc8,23,2006,funk,0.556,0.797,2,-4.803,0,0.0307,0.0192,0.0,0.609,0.272,111.823,267733,3,Calm
1031880,Pernice Brothers,Saddest Quo,4yO2bi6J8rFah6OxXwnCTZ,15,2005,power-pop,0.553,0.771,1,-4.8,1,0.0339,0.00476,0.0,0.289,0.578,119.059,212173,4,Calm
235230,Eric Krasno,Waiting on Your Love,37sNsnvd5zgpqFih45GxvT,22,2016,funk,0.302,0.897,7,-7.301,0,0.115,0.0394,0.2,0.165,0.725,169.916,208960,4,Happy
83399,Charlie Brown Jr.,"Do Jeito Que Eu Gosto, Do Jeito Que Eu Quero",0jVdF2QoGRXcsUSdGePlrD,44,2013,hard-rock,0.723,0.656,5,-5.377,0,0.0262,0.107,0.0544,0.109,0.906,118.074,267227,4,Calm
609677,Pig&Dan,Pull Up To The Bumper - Disco Mix,7Jp6v5eRCGuQ1pW5tqOGlu,39,2023,minimal-techno,0.754,0.491,1,-7.623,1,0.0447,7.41e-05,0.717,0.0529,0.447,123.012,185943,4,Calm
746958,In Flames,Clayman - Live,5JTZzY4J0yVfspCpSowJrW,15,2001,death-metal,0.35,0.955,10,-7.331,0,0.125,5.74e-05,0.697,0.452,0.37,174.785,216533,4,Energetic
1337207,Noisia,My World,60yMLeQS62TyZWEjvYUYqQ,17,2010,breakbeat,0.403,0.895,7,-5.511,1,0.0451,0.00463,0.56,0.0736,0.51,114.218,293067,5,Calm
131854,Julian le Play,Rollercoaster - Remix filous,3kg6TBrDgA5Hu1aYXQZ5iN,37,2014,german,0.789,0.551,5,-9.212,0,0.0675,0.0431,0.000185,0.0865,0.519,123.027,367987,4,Calm
606739,Daisy the Great,Tell Me Have You Been Dancing - Claud Remix,30wuBQxnI9aME41CBMuKaZ,36,2023,indie-pop,0.743,0.599,8,-6.548,0,0.0463,0.609,0.0,0.116,0.69,135.985,185526,3,Calm
988366,Richard Bone,Inevitable Zen,6CXf8xFZc76uq1DJzh6OVL,4,2005,ambient,0.634,0.108,8,-24.882,0,0.038,0.974,0.951,0.103,0.15,140.06,279040,4,Sad
786715,Stephen Sondheim,Evening Primrose: When?,6qWMZ6iw7mVPbCTxLiRimn,6,2001,show-tunes,0.398,0.315,1,-11.66,1,0.12,0.891,0.0,0.0613,0.206,173.026,214773,3,Sad
1185875,Mange Schmidt,Hip Hop Nonstop,7N3NIY4nG693q7WGpsTZLl,11,2007,swedish,0.565,0.864,5,-7.021,0,0.315,0.403,0.00528,0.102,0.577,113.503,244240,4,Calm
223354,Simon King,...About Passing the Blame,1Mz3DNUGPUivJXcPwxRmI9,4,2016,comedy,0.713,0.656,9,-9.271,0,0.92,0.771,0.0,0.516,0.845,82.4,87715,3,Calm
218606,Shade k,Funk Soul - Bubble Couple Remix,2Xzi9zaqjh8inxOyriTSBU,0,2016,breakbeat,0.705,0.687,10,-3.509,0,0.0371,8.95e-05,0.792,0.0909,0.149,127.958,245625,4,Calm
182861,Nightwish,Weak Fantasy - Instrumental,4h60Osdbr8OAgy7pDuIJOv,24,2015,goth,0.476,0.923,0,-9.325,0,0.0591,0.000529,0.893,0.13,0.228,124.047,325000,4,Energetic
187826,D-Stroyer,Global - Extended Mix,2JcFta62vsubuwHUmpRNaq,0,2015,hardstyle,0.619,0.984,2,-3.202,1,0.114,0.0777,0.9,0.115,0.372,127.999,282615,4,Energetic
1074257,Cavalo De Pau,Estrelinha do Céu - Ao Vivo,6WtxoMGyFtV0GKg36e2ELP,0,2006,forro,0.608,0.961,7,-5.182,1,0.0646,0.0115,1.22e-05,0.582,0.61,121.27,200973,4,Happy
1339914,Suff Daddy,4 My Holiks,6S3YsgXIJQuvU6M3M0wEmN,13,2010,chill,0.42,0.614,10,-8.731,0,0.618,0.376,0.0151,0.341,0.768,150.766,150640,4,Calm
